rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
11,B,Y,91.76,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,6,5,0,79.81,84.05,3189,景碩,TWSE,半導體,430.5,AI,3-5日延續,催化觀察,平台突破,業績成長,25.06,30.0,3,3.77,28.0,12.26,137.85,1.89,0.0,14.0,15.27,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 強勢續攻；結構 平台突破；題材 AI；訊號 3-5日延續
12,B,Y,91.6,early,早期起漲,N,N,,,Y,Y,early,早期起漲,6,5,0,78.16,85.31,2891,中信金,TWSE,金融業,53.1,一般,3-5日延續,催化觀察,結構未完成,業績成長,31.54,31.31,3,-21.87,11.43,2.91,6.2,1.03,-6.68,15.0,12.48,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 早期起漲；結構 結構未完成；題材 一般；訊號 3-5日延續
13,B,Y,91.08,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,6,5,0,78.64,82.1,3017,奇鋐,TWSE,電腦週邊,2490.0,AI,3-5日延續,催化觀察,平台突破,業績成長,111.72,112.16,3,-0.97,9.27,23.57,83.76,0.8,-0.99,12.0,18.06,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 強勢續攻；結構 平台突破；題材 AI；訊號 3-5日延續
14,B,Y,90.73,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,6,5,0,79.33,79.5,6290,良維,TPEX,櫃電子零組件,258.5,AI,3-5日延續,催化觀察,平台突破,業績成長,16.46,11.56,3,15.13,33.45,15.4,57.62,0.93,0.0,11.0,17.4,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 強勢續攻；結構 平台突破；題材 AI；訊號 3-5日延續
15,B,Y,90.28,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,6,5,0,71.17,87.45,2395,研華,TWSE,電腦週邊,363.5,AI,待確認,一般觀察,回踩承接,業績成長,21.75,17.05,3,30.26,6.91,5.67,26.66,1.25,-3.45,8.0,15.94,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 強勢續攻；結構 回踩承接；題材 AI；訊號 待確認
16,B,Y,90.18,early,早期起漲,Y,Y,early,早期起漲,N,N,,,6,5,0,70.33,88.0,7769,鴻勁,TWSE,半導體,4445.0,AI,5-10日波段,波段布局,回踩承接,轉虧為盈,111.27,80.74,3,16.95,6.32,8.28,28.47,0.89,-9.19,12.0,16.66,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 早期起漲；結構 回踩承接；題材 AI；訊號 5-10日波段
17,B,Y,89.68,continuation,強勢續攻,Y,Y,continuation,強勢續攻,N,N,,,6,5,0,75.39,79.14,5274,信驊,TPEX,櫃半導體,14425.0,AI,3-5日延續,催化觀察,回踩承接,業績成長,63.63,52.68,3,-9.32,15.21,22.77,80.2,0.92,-3.12,11.0,18.5,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 強勢續攻；結構 回踩承接；題材 AI；訊號 3-5日延續
18,B,Y,89.63,continuation,強勢續攻,N,N,,,Y,Y,continuation,強勢續攻,6,5,0,65.47,91.33,2855,統一證,TWSE,金融業,33.0,一般,3-5日延續,催化觀察,回踩承接,尚未明確,-66.2,176.22,2,25.69,30.63,0.3,23.83,0.94,-3.37,7.0,9.88,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 強勢續攻；結構 回踩承接；題材 一般；訊號 3-5日延續
19,B,Y,89.6,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,6,5,0,76.94,76.82,3209,全科,TWSE,電子通路,48.5,一般,隔日續強,短線主攻,平台突破,業績成長,11.85,21.37,3,14.34,8.17,12.14,49.92,1.33,-1.72,4.0,13.28,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 強勢續攻；結構 平台突破；題材 一般；訊號 隔日續強
20,B,Y,89.58,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,0,74.06,80.33,2495,普安,TWSE,電腦週邊,42.45,一般,3-5日延續,催化觀察,回踩承接,業績成長,61.01,35.14,3,5.1,1.56,7.47,30.62,0.87,-6.08,8.0,15.75,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 早期起漲；結構 回踩承接；題材 一般；訊號 3-5日延續
21,B,Y,89.5,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,0,72.34,82.07,3265,台星科,TPEX,櫃半導體,171.5,一般,3-5日延續,催化觀察,回踩承接,業績成長,25.29,20.58,3,-14.19,4.6,23.83,31.92,1.01,-6.79,6.0,14.31,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 早期起漲；結構 回踩承接；題材 一般；訊號 3-5日延續
22,B,Y,89.5,continuation,強勢續攻,Y,Y,continuation,強勢續攻,N,N,,,6,5,0,74.9,78.88,2345,智邦,TWSE,通訊網路,2005.0,AI,3-5日延續,催化觀察,回踩承接,業績成長,44.43,66.33,3,1.43,25.3,24.53,69.92,0.91,-4.98,12.0,16.77,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 強勢續攻；結構 回踩承接；題材 AI；訊號 3-5日延續
23,B,Y,89.41,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,0,68.46,86.49,4768,晶呈科技,TPEX,櫃化學,508.0,AI,3-5日延續,催化觀察,回踩承接,轉虧為盈,154.53,158.93,3,2.4,24.06,4.31,23.9,1.82,-9.77,6.0,9.6,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 早期起漲；結構 回踩承接；題材 AI；訊號 3-5日延續
24,B,Y,89.34,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,0,68.62,85.9,1815,富喬,TPEX,櫃電子零組件,118.0,AI,3-5日延續,催化觀察,回踩承接,業績成長,33.01,37.65,3,-1.27,29.83,5.83,35.32,1.58,-8.88,14.0,12.72,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 早期起漲；結構 回踩承接；題材 AI；訊號 3-5日延續
25,B,Y,89.29,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,6,5,0,70.63,83.14,3211,順達,TPEX,櫃電腦週邊,369.0,BBU,待確認,一般觀察,回踩承接,業績成長,76.33,42.89,3,-9.57,9.23,21.58,23.83,0.95,-4.9,13.0,15.4,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 強勢續攻；結構 回踩承接；題材 BBU；訊號 待確認
26,B,Y,89.12,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,6,5,0,72.7,79.74,3702,大聯大,TWSE,電子通路,100.5,AI,3-5日延續,催化觀察,平台突破,業績成長,28.58,27.52,3,-0.24,8.16,8.06,58.02,0.92,-2.43,13.0,10.55,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 強勢續攻；結構 平台突破；題材 AI；訊號 3-5日延續
27,B,Y,89.11,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,0,68.73,84.64,8070,長華*,TWSE,電子通路,48.5,一般,3-5日延續,催化觀察,回踩承接,業績成長,32.35,20.27,3,17.36,11.52,11.11,2.86,1.58,-3.39,5.0,9.61,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 早期起漲；結構 回踩承接；題材 一般；訊號 3-5日延續
28,B,Y,88.71,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,0,69.03,82.24,7751,竑騰,TPEX,櫃半導體,1945.0,一般,5-10日波段,波段布局,回踩承接,業績成長,66.47,73.63,3,4.29,0.52,20.43,122.54,1.4,-8.04,6.0,16.22,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 早期起漲；結構 回踩承接；題材 一般；訊號 5-10日波段
29,B,Y,88.69,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,0,69.36,81.74,3498,陽程,TPEX,櫃其他電子,85.9,一般,待確認,一般觀察,回踩承接,轉虧為盈,156.95,100.34,3,-3.77,4.81,17.83,60.86,0.97,-6.53,7.0,15.62,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 早期起漲；結構 回踩承接；題材 一般；訊號 待確認
30,B,Y,88.59,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,early,早期起漲,6,5,0,70.81,79.43,2327,國巨*,TWSE,電子零組件,319.5,AI,3-5日延續,催化觀察,回踩承接,業績成長,22.78,22.63,3,9.27,2.33,17.9,22.65,0.96,-5.05,15.0,14.46,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 強勢續攻；結構 回踩承接；題材 AI；訊號 3-5日延續
31,B,Y,88.55,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,0,65.3,86.11,3380,明泰,TWSE,通訊網路,40.85,散熱,3-5日延續,催化觀察,回踩承接,業績成長,50.49,15.67,2,1.76,5.11,11.46,23.79,0.86,-7.05,8.0,10.2,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 早期起漲；結構 回踩承接；題材 散熱；訊號 3-5日延續
32,B,Y,88.43,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,6,5,0,71.92,77.25,4739,康普,TWSE,化學,92.5,一般,3-5日延續,催化觀察,平台突破,業績成長,103.62,134.94,3,2.06,6.39,11.18,29.73,1.7,-2.12,6.0,11.45,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 強勢續攻；結構 平台突破；題材 一般；訊號 3-5日延續
33,B,Y,88.32,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,6,5,0,69.06,80.28,2347,聯強,TWSE,電子通路,84.0,AI,3-5日延續,催化觀察,平台突破,業績成長,64.42,36.51,3,15.89,7.61,8.67,29.83,1.06,-1.64,10.0,9.56,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 強勢續攻；結構 平台突破；題材 AI；訊號 3-5日延續
34,B,Y,88.25,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,6,5,0,66.12,83.6,6231,系微,TPEX,櫃資訊服務,288.5,一般,待確認,一般觀察,平台突破,尚未明確,14.54,6.67,2,8.23,23.93,6.85,37.71,0.99,-1.37,6.0,17.3,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 強勢續攻；結構 平台突破；題材 一般；訊號 待確認
35,B,Y,88.05,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,0,67.11,81.37,6442,光聖,TWSE,通訊網路,2370.0,AI,3-5日延續,催化觀察,回踩承接,業績成長,75.56,37.89,2,-2.3,27.39,22.8,67.49,1.44,-6.69,12.0,18.17,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 早期起漲；結構 回踩承接；題材 AI；訊號 3-5日延續
36,B,Y,87.76,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,6,5,0,69.07,77.44,2330,台積電,TWSE,半導體,2025.0,AI,待確認,暫不出手,回踩承接,業績成長,45.19,34.72,3,5.62,9.06,10.05,18.42,0.8,-3.57,15.0,18.04,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 強勢續攻；結構 回踩承接；題材 AI；訊號 待確認
37,B,Y,87.71,early,早期起漲,N,N,,,Y,Y,early,早期起漲,6,5,0,64.14,83.38,6292,迅德,TPEX,櫃電子零組件,48.05,一般,待確認,暫不出手,回踩承接,業績成長,43.64,24.66,3,8.04,7.31,2.67,18.64,0.89,-9.34,0.0,14.14,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 早期起漲；結構 回踩承接；題材 一般；訊號 待確認
38,B,Y,87.14,continuation,強勢續攻,Y,Y,continuation,強勢續攻,N,N,,,6,5,0,65.74,78.54,4904,遠傳,TWSE,通訊網路,98.2,一般,3-5日延續,催化觀察,平台突破,尚未明確,3.65,6.78,3,17.81,10.36,5.93,10.34,1.16,-0.3,10.0,13.96,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 強勢續攻；結構 平台突破；題材 一般；訊號 3-5日延續
39,B,Y,86.97,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,0,65.7,77.72,3264,欣銓,TPEX,櫃半導體,187.5,一般,待確認,一般觀察,回踩承接,業績成長,27.02,23.92,3,-3.59,18.09,21.75,43.13,1.2,-7.18,13.0,16.29,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 早期起漲；結構 回踩承接；題材 一般；訊號 待確認
40,B,Y,86.81,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,0,65.77,76.85,2481,強茂,TWSE,半導體,110.0,一般,待確認,一般觀察,回踩承接,業績成長,19.14,10.95,2,4.41,19.28,8.91,30.33,2.13,-7.95,14.0,13.47,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 早期起漲；結構 回踩承接；題材 一般；訊號 待確認
41,B,Y,86.59,early,早期起漲,N,N,,,Y,Y,early,早期起漲,6,5,0,62.87,79.35,2820,華票,TWSE,金融業,17.15,一般,待確認,暫不出手,平台突破,業績成長,46.36,99.48,3,36.39,14.18,2.08,4.57,1.25,-2.83,1.0,13.08,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 早期起漲；結構 平台突破；題材 一般；訊號 待確認
42,B,Y,86.23,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,0,62.46,78.05,5340,建榮,TPEX,櫃電子零組件,125.5,一般,待確認,一般觀察,回踩承接,業績成長,18.48,23.09,3,-1.04,12.7,14.61,81.1,2.04,-8.39,10.0,14.88,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 早期起漲；結構 回踩承接；題材 一般；訊號 待確認
43,B,Y,86.1,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,0,63.19,76.5,3028,增你強,TWSE,電子通路,61.3,一般,3-5日延續,催化觀察,整理待確認,業績成長,125.18,92.75,3,-0.31,7.4,8.5,48.43,0.8,-11.03,6.0,11.21,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 早期起漲；結構 整理待確認；題材 一般；訊號 3-5日延續
44,B,Y,84.39,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,5,0,81.5,90.91,3293,鈊象,TPEX,櫃文化創意,785.0,一般,3-5日延續,高勝率候選,平台突破,業績成長,17.81,16.88,3,21.99,49.82,5.51,6.66,0.89,-2.48,10.0,17.02,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | 60日報酬為正,MA60 在 MA120 之上,核心 5/6，加分 0/0；型態 早期起漲；結構 平台突破；題材 一般；訊號 3-5日延續
